month,amount_to_norm_ratio,is_breeding,is_selection,district_historical_score,climate_risk,region_encoded,Район хозяйства_encoded,Направление водства_encoded,target
9,56508.57142857143,0,0,0.9156626506024096,0.45,16,42,7,1
9,64480.0,0,0,0.9156626506024096,0.45,16,42,7,1
9,24.998333444437037,1,0,0.9627329192546584,0.55,15,0,3,1
9,13.99906672888474,1,0,0.9627329192546584,0.55,15,0,3,1
9,38.99025243689078,1,0,0.9627329192546584,0.55,15,0,3,1
9,46.98825293676581,1,0,0.9627329192546584,0.55,15,0,3,1
9,139.30348258706468,0,0,0.8519940476190476,0.6,14,111,5,0
9,15802.857142857143,0,0,0.9715025906735751,0.3,8,162,7,1
9,3593.0232558139537,1,0,0.8521739130434782,0.65,1,146,7,1
9,7460.732984293194,0,0,0.8222222222222222,0.85,3,104,0,1
9,105237.09677419355,0,0,0.8541666666666666,0.55,15,32,7,1
9,247714.2857142857,0,0,0.8395522388059702,0.7,13,69,7,1
9,96695.21739130435,0,0,0.9552238805970149,0.7,13,113,7,1
9,243285.7142857143,0,0,0.8395522388059702,0.7,13,69,7,1
9,3693.687707641196,1,0,0.9333333333333333,0.6,7,80,7,1
9,34860.95238095238,0,0,0.8091872791519434,0.2,12,138,7,1
9,19.99866675554963,1,0,0.926,0.45,16,118,7,1
9,1495.016611295681,1,0,0.9644670050761421,0.3,8,71,7,1
9,83.99440037330845,1,0,0.8611111111111112,0.65,1,108,7,1
9,51.99965333564443,1,0,0.8611111111111112,0.65,1,108,7,1
9,1.999986666755555,1,0,0.8611111111111112,0.65,1,108,7,1
9,38095.23809523809,0,0,0.6839762611275965,0.75,5,58,7,1
9,746.9502033197787,1,0,0.8154657293497364,0.9,9,47,3,1
9,7672.131147540984,0,0,0.7751937984496124,0.9,9,98,2,1
9,0.9999933333777775,1,0,0.8611111111111112,0.35,4,143,7,0
9,9821.42857142857,0,0,0.7751937984496124,0.9,9,98,0,1
9,46295.23809523809,0,0,0.6839762611275965,0.75,5,58,7,1
9,776.8057985503624,1,0,0.8154657293497364,0.9,9,47,3,1
9,5.999960000266665,1,0,0.8849315068493151,0.45,16,8,7,1
9,284380.95238095237,0,0,0.9261511728931364,0.7,13,127,7,1
9,12.999913333911108,1,0,0.8415492957746479,0.65,1,13,7,0
9,237971.42857142858,0,0,0.8395522388059702,0.7,13,69,7,1
9,238095.2380952381,0,0,0.8395522388059702,0.7,13,69,7,1
9,1966.4451827242524,1,0,0.890625,0.5,6,166,7,1
9,144065.91549295775,0,0,0.9501424501424501,0.4,2,155,4,1
9,99.99933333777774,1,0,0.857653791130186,0.5,6,68,7,1
9,144982.81690140846,0,0,0.9501424501424501,0.4,2,155,4,1
9,65271.54929577465,0,0,0.9501424501424501,0.4,2,155,4,1
9,93166.66666666667,0,0,0.9261511728931364,0.7,13,127,7,1
9,37481.90476190476,0,0,0.9261511728931364,0.7,13,127,7,1
9,443920.0,0,0,0.9261511728931364,0.7,13,127,7,1
9,22.99908712046041,0,0,0.5214007782101168,0.95,10,109,0,0
9,5.999761857511411,0,0,0.5214007782101168,0.95,10,109,2,0
9,199.9866675554963,1,0,0.8258928571428571,0.75,5,26,3,1
9,17238.538205980065,1,0,0.8943089430894309,0.3,8,181,7,1
9,199.9500124968758,1,0,0.8258928571428571,0.75,5,26,3,1
9,68091.42857142857,0,0,0.8898305084745762,0.45,16,89,7,1
9,280952.38095238095,0,0,0.9261511728931364,0.7,13,127,7,1
9,219523.80952380953,0,0,0.9261511728931364,0.7,13,127,7,1
9,113780.95238095238,0,0,0.9715025906735751,0.3,8,162,7,1
9,228952.38095238095,0,0,0.9261511728931364,0.7,13,127,7,1
9,293809.5238095238,0,0,0.9261511728931364,0.7,13,127,7,1
9,109141.63043478261,0,0,0.9715025906735751,0.3,8,162,7,1
9,241155.91549295775,0,0,0.9501424501424501,0.4,2,155,4,1
9,1926.4788732394366,0,0,0.9501424501424501,0.4,2,155,4,1
9,21179.40199335548,1,0,0.9516129032258065,0.55,15,88,7,0
9,1140.1993355481727,1,0,0.8650519031141869,0.5,6,51,7,1
9,60025.49295774648,0,0,0.9501424501424501,0.4,2,155,4,1
9,1744.1860465116279,1,0,0.890625,0.5,6,166,7,1
9,5645.901639344263,0,0,0.9843478260869565,0.55,15,134,4,1
9,32485.714285714286,0,0,0.9261511728931364,0.7,13,127,7,1
9,63102.857142857145,0,0,0.8728179551122195,0.4,11,117,7,1
9,4790.163934426229,0,0,0.9843478260869565,0.55,15,134,4,1
9,111116.61971830986,0,0,0.9501424501424501,0.4,2,155,4,1
9,18185.69051580699,1,0,0.9381443298969072,0.6,7,36,4,1
9,30342.85714285714,0,0,0.9261511728931364,0.7,13,127,7,1
9,149.96250937265683,1,0,0.8154657293497364,0.9,9,47,3,1
9,19679.016393442624,0,0,0.9843478260869565,0.55,15,134,4,1
9,747.5083056478405,1,0,0.890625,0.5,6,166,7,1
9,53604.76190476191,0,0,0.9375,0.7,13,85,7,1
9,252.98313445770282,1,0,0.8154657293497364,0.9,9,47,3,1
9,252.93676580854788,1,0,0.8154657293497364,0.9,9,47,3,1
9,699.8250437390652,1,0,0.6491596638655462,0.4,2,45,3,1
9,578.8552861784553,1,0,0.8154657293497364,0.9,9,47,3,1
9,1136073.9130434783,0,0,0.8413793103448276,0.65,1,103,7,0
9,4.999801547926176,0,0,0.5214007782101168,0.95,10,109,2,0
9,99970.37037037036,0,0,0.896640826873385,0.4,2,39,4,1
9,5039.0123456790125,0,0,0.896640826873385,0.4,2,39,4,1
9,36628.148148148146,0,0,0.896640826873385,0.4,2,39,4,1
9,199.9500124968758,1,0,0.8154657293497364,0.9,9,47,3,1
9,199.9866675554963,1,0,0.8154657293497364,0.9,9,47,3,1
9,12964.938271604939,0,0,0.9501424501424501,0.4,2,155,4,1
9,79.01234567901234,0,0,0.9501424501424501,0.4,2,155,4,1
9,43610.864197530864,0,0,0.9501424501424501,0.4,2,155,4,1
9,13230.985915492958,0,0,0.9501424501424501,0.4,2,155,4,1
9,43220.0,0,0,0.8091872791519434,0.2,12,138,7,1
9,326790.96774193546,0,0,0.9156626506024096,0.45,16,42,7,1
9,5339.259259259259,0,0,0.9501424501424501,0.4,2,155,4,1
9,118377.45098039215,0,0,0.9552238805970149,0.7,13,113,4,1
9,666663.8095238095,0,0,0.9261511728931364,0.7,13,127,7,0
9,31882.25806451613,0,0,0.9156626506024096,0.45,16,42,7,1
9,4564.788732394366,0,0,0.9501424501424501,0.4,2,155,4,1
9,218.94526368407898,1,0,0.8154657293497364,0.9,9,47,3,1
9,5645.352112676056,0,0,0.9501424501424501,0.4,2,155,4,1
9,666663.8095238095,0,0,0.9261511728931364,0.7,13,127,7,1
9,799947.619047619,0,0,0.9261511728931364,0.7,13,127,7,1
9,9.999933333777776,1,0,0.8650519031141869,0.5,6,51,7,1
9,15.996000999750063,1,0,0.8728179551122195,0.4,11,117,3,0
9,26.998200119992,1,0,0.9444444444444444,0.55,15,178,7,1
9,408.89777555611096,1,0,0.9444444444444444,0.55,15,178,3,0
9,35.99857114506847,0,0,0.5454545454545454,0.95,10,48,2,0
9,5.999761857511411,0,0,0.5454545454545454,0.95,10,48,0,0
9,3205.714285714286,0,0,0.8628318584070797,0.8,17,46,7,1
9,2.9999800001333323,1,0,0.9449152542372882,0.6,7,171,7,1
9,80.9797550612347,1,0,0.8154657293497364,0.9,9,47,3,1
9,16.999886667422217,1,0,0.7947826086956522,0.5,6,49,7,0
9,5.999600026664889,1,0,0.8415492957746479,0.65,1,13,3,1
9,365716.4516129032,0,0,0.7889908256880734,0.3,8,105,7,1
9,69.99533364442371,1,0,0.7947826086956522,0.5,6,49,3,1
9,102778.04347826086,0,0,0.8091872791519434,0.2,12,138,7,0
9,2.9998000133324445,1,0,0.7947826086956522,0.5,6,49,3,1
9,277.93051737065736,1,0,0.9444444444444444,0.55,15,178,3,1
9,1.999986666755555,1,0,0.8507157464212679,0.4,11,28,7,1
9,3.99997333351111,1,0,0.890295358649789,0.65,1,1,7,0
9,1.999986666755555,1,0,0.8507157464212679,0.4,11,28,7,1
9,1238.8704318936877,1,0,0.8534798534798534,0.5,6,144,7,1
9,88.9994066706222,1,0,0.868,0.5,6,183,7,1
9,7428.87323943662,0,0,0.9501424501424501,0.4,2,155,4,1
9,2421.9269102990033,1,0,0.857653791130186,0.5,6,68,7,1
9,3854.9295774647885,0,0,0.9501424501424501,0.4,2,155,4,1
9,85770.7042253521,0,0,0.9501424501424501,0.4,2,155,4,1
9,88.99406706219585,1,0,0.8534798534798534,0.5,6,144,7,0
9,1136073.9130434783,0,0,0.8413793103448276,0.65,1,103,7,1
9,198.93368877040987,0,0,0.8494208494208494,0.75,5,174,3,1
9,1.9999206191704704,0,0,0.8556701030927835,0.95,10,29,7,0
9,94467.71739130435,0,0,0.8633540372670807,0.4,11,189,7,1
9,103987.4647887324,0,0,0.9501424501424501,0.4,2,155,4,1
9,1080.3986710963454,1,0,0.7947826086956522,0.5,6,49,7,1
9,3.99997333351111,1,0,0.8507157464212679,0.4,11,28,7,1
9,713.6212624584717,1,0,0.857653791130186,0.5,6,68,7,1
9,95966.05633802817,0,0,0.9501424501424501,0.4,2,155,4,1
9,9.99750062484379,1,0,0.8728179551122195,0.4,11,117,3,1
9,4.999966666888888,1,0,0.8275862068965517,0.85,3,95,7,1
9,9520.0,0,0,0.9501424501424501,0.4,2,155,4,1
9,26.99325168707823,1,0,0.8728179551122195,0.4,11,117,3,1
9,2166.7774086378736,1,0,0.857653791130186,0.5,6,68,7,1
9,922.9235880398671,1,0,0.857653791130186,0.5,6,68,7,1
9,31301.311475409835,0,0,0.8258928571428571,0.75,5,26,4,1
9,129.9996750008125,1,0,0.5555555555555556,0.4,2,124,7,0
9,1.999866675554963,1,0,0.8154657293497364,0.9,9,47,7,1
9,449.97000199986667,1,0,0.7875,0.7,13,180,3,1
9,449.88752811797053,1,0,0.7875,0.7,13,180,3,1
9,631210.8641975309,0,0,0.8235294117647058,0.35,4,156,4,1
9,99.99333377774815,1,0,0.8571428571428571,0.75,5,92,3,1
9,104.97900419916017,1,0,0.6666666666666666,0.25,0,20,7,0
9,99.9750062484379,1,0,0.8571428571428571,0.75,5,92,3,1
9,49.99966666888887,1,0,0.7947826086956522,0.5,6,49,7,1
9,42.989252686828294,1,0,0.7947826086956522,0.5,6,49,3,0
9,70553.33333333333,0,0,0.8411214953271028,0.2,12,101,7,1
9,34242.1568627451,0,0,0.7756410256410257,0.2,12,5,4,1
9,115140.98360655738,0,0,0.8258928571428571,0.75,5,26,4,1
9,0.9999933333777775,1,0,0.7751937984496124,0.9,9,98,7,1
9,70.99526698220119,1,0,0.8728179551122195,0.4,11,117,7,1
9,89238.09523809524,0,0,0.9156626506024096,0.45,16,42,7,1
9,1.999986666755555,1,0,0.890295358649789,0.65,1,1,7,1
9,75390.47619047618,0,0,0.8519940476190476,0.6,14,111,7,1
9,1.999986666755555,1,0,0.7037037037037037,0.25,0,40,7,0
9,59.99600026664889,1,0,0.8728179551122195,0.4,11,117,7,1
9,5710.963455149502,1,0,0.857653791130186,0.5,6,68,7,1
9,50.99660022665156,1,0,0.8728179551122195,0.4,11,117,7,1
9,236190.47619047618,0,0,0.9261511728931364,0.7,13,127,7,1
9,257142.85714285713,0,0,0.9261511728931364,0.7,13,127,7,1
9,299.92501874531365,1,0,0.6875,0.9,9,136,3,0
9,4964.451827242525,1,0,0.857653791130186,0.5,6,68,7,1
9,2990.033222591362,1,0,0.857653791130186,0.5,6,68,7,1
9,1220138.2716049382,0,0,0.8235294117647058,0.35,4,156,4,1
9,4.999966666888888,1,0,0.9559748427672956,0.7,13,115,7,1
9,1459.1362126245847,1,0,0.857653791130186,0.5,6,68,7,1
9,150.96980603879223,1,0,0.7142857142857143,0.75,5,142,8,1
9,69.99533364442371,1,0,0.9707112970711297,0.55,15,24,3,1
9,839152.5925925926,0,0,0.8235294117647058,0.35,4,156,4,1
9,8077.486910994764,0,0,0.7272727272727273,0.85,3,63,0,0
9,114642.85714285714,0,0,0.8519940476190476,0.6,14,111,7,0
9,114728.57142857143,0,0,0.8519940476190476,0.6,14,111,7,0
9,114857.14285714286,0,0,0.8519940476190476,0.6,14,111,7,0
9,54.99963333577776,1,0,0.9381443298969072,0.6,7,36,7,1
9,102687.09677419355,0,0,0.9156626506024096,0.45,16,42,7,1
9,114942.85714285714,0,0,0.8519940476190476,0.6,14,111,7,0
9,4.999966666888888,1,0,0.8507157464212679,0.4,11,28,7,0
9,1993.3554817275747,1,0,0.8808411214953271,0.65,1,163,7,1
9,4387.375415282392,1,0,0.926,0.45,16,118,7,1
9,214671.42857142858,0,0,0.8519940476190476,0.6,14,111,7,0
9,43.99970666862221,1,0,0.9449152542372882,0.6,7,171,7,1
9,75.99493367108859,1,0,0.8849315068493151,0.45,16,8,3,1
9,1.999986666755555,1,0,0.7368421052631579,0.4,11,7,7,1
9,8327.242524916943,1,0,0.926,0.45,16,118,7,1
9,10387.160493827161,0,0,0.9501424501424501,0.4,2,155,4,1
9,19493.333333333332,0,0,0.9501424501424501,0.4,2,155,4,1
9,252220.58823529413,0,0,0.7010309278350515,0.95,10,150,4,1
9,4.999966666888888,1,0,0.8849315068493151,0.45,16,8,7,1
9,299.92501874531365,1,0,0.6875,0.9,9,136,3,1
9,1104.1975308641975,0,0,0.896640826873385,0.4,2,39,4,1
9,14384.197530864198,0,0,0.896640826873385,0.4,2,39,4,1
9,30419.04761904762,0,0,0.6839762611275965,0.75,5,58,7,1
9,103513.77049180328,0,0,0.8258928571428571,0.75,5,26,4,1
9,199.9866675554963,1,0,0.7877094972067039,0.75,5,190,3,1
9,3329.382716049383,0,0,0.9501424501424501,0.4,2,155,4,1
9,19502.222222222223,0,0,0.9501424501424501,0.4,2,155,4,1
9,2556.0493827160494,0,0,0.9501424501424501,0.4,2,155,4,1
9,83385.24590163934,0,0,0.8258928571428571,0.75,5,26,4,1
9,19272.0987654321,0,0,0.9501424501424501,0.4,2,155,4,1
9,107319.13043478261,0,0,0.9536340852130326,0.3,8,94,7,1
9,13602.962962962964,0,0,0.9501424501424501,0.4,2,155,4,1
9,18445.573770491803,0,0,0.8258928571428571,0.75,5,26,4,1
9,9765.925925925925,0,0,0.9501424501424501,0.4,2,155,4,1
9,22217.283950617282,0,0,0.9501424501424501,0.4,2,155,4,1
9,25533.333333333332,0,0,0.7756410256410257,0.2,12,5,4,1
9,47308.524590163935,0,0,0.8258928571428571,0.75,5,26,4,1
9,1026.8852459016393,0,0,0.8258928571428571,0.75,5,26,4,1
9,68770.76411960133,1,0,0.8494208494208494,0.75,5,174,7,1
9,102408.19672131147,0,0,0.8258928571428571,0.75,5,26,4,1
9,21179.40199335548,1,0,0.9516129032258065,0.55,15,88,7,1
9,7.998000499875031,1,0,0.8728179551122195,0.4,11,117,3,1
9,19.99866675554963,1,0,0.8670886075949367,0.5,6,3,7,1
9,114642.85714285714,0,0,0.8519940476190476,0.6,14,111,7,1
9,38557.37704918033,1,0,0.9381443298969072,0.6,7,36,4,1
9,114728.57142857143,0,0,0.8519940476190476,0.6,14,111,7,1
9,114857.14285714286,0,0,0.8519940476190476,0.6,14,111,7,1
9,114942.85714285714,0,0,0.8519940476190476,0.6,14,111,7,1
9,666626.6666666666,0,0,0.9261511728931364,0.7,13,127,7,1
9,733312.380952381,0,0,0.9261511728931364,0.7,13,127,7,1
9,50985.71428571428,0,0,0.9261511728931364,0.7,13,127,7,1
9,58.99606692887141,1,0,0.8728179551122195,0.4,11,117,7,1
9,408.89777555611096,1,0,0.9444444444444444,0.55,15,178,3,1
9,57142.857142857145,0,0,0.8258928571428571,0.75,5,26,7,1
9,49.99966666888887,1,0,0.8623853211009175,0.4,11,176,7,1
9,3.99997333351111,1,0,0.890295358649789,0.65,1,1,7,1
9,55714.28571428572,0,0,0.8258928571428571,0.75,5,26,7,1
9,189.9873341777215,1,0,0.8650519031141869,0.5,6,51,7,0
9,4.999966666888888,1,0,0.8507157464212679,0.4,11,28,7,1
9,80952.38095238095,0,0,0.8258928571428571,0.75,5,26,7,1
9,1.999986666755555,1,0,0.8628318584070797,0.8,17,46,7,1
9,199.9866675554963,1,0,0.7877094972067039,0.75,5,190,3,1
9,1633.5548172757476,1,0,0.890625,0.5,6,166,7,0
9,2.9999800001333323,1,0,0.8849315068493151,0.45,16,8,7,1
9,49523.80952380953,0,0,0.8258928571428571,0.75,5,26,7,1
9,10.998253691062073,0,0,0.6575757575757576,0.95,10,74,3,0
9,27.998888668386584,0,0,0.7010309278350515,0.95,10,150,2,0
9,249.98333444437037,1,0,0.8395522388059702,0.7,13,69,3,1
9,6.999722167096646,0,0,0.8556701030927835,0.95,10,29,2,0
9,0.9999603095852352,0,0,0.8556701030927835,0.95,10,29,0,0
9,2.9998809287557053,0,0,0.8556701030927835,0.95,10,29,7,0
9,170.98860075994935,1,0,0.8650519031141869,0.5,6,51,7,1
9,1059541.7283950618,0,0,0.8235294117647058,0.35,4,156,4,1
9,5147.840531561462,1,0,0.9536340852130326,0.3,8,94,7,1
9,120623.47826086957,0,0,0.9536340852130326,0.3,8,94,7,1
9,249.16943521594683,1,0,0.7947826086956522,0.5,6,49,7,1
9,10181.311475409837,0,0,0.9761336515513126,0.55,15,184,4,1
9,239.9984000106666,1,0,0.8394004282655246,0.5,6,137,7,1
9,33.99773348443437,1,0,0.9444444444444444,0.55,15,178,7,0
9,148.99933778072096,1,0,0.6805555555555556,0.25,0,165,7,0
9,162783.9344262295,0,0,0.8258928571428571,0.75,5,26,4,1
9,5.999600026664889,1,0,0.8728179551122195,0.4,11,117,7,1
9,279.9300174956261,1,0,0.6491596638655462,0.4,2,45,3,1
9,31.997866808879408,1,0,0.9444444444444444,0.55,15,178,7,1
9,70.9995266698222,1,0,0.8534798534798534,0.5,6,144,7,1
9,75.99493367108859,1,0,0.9444444444444444,0.55,15,178,7,1
9,53659.04761904762,0,0,0.6839762611275965,0.75,5,58,7,1
9,49015.23809523809,0,0,0.6839762611275965,0.75,5,58,7,1
9,21506.312292358805,1,0,0.875,0.7,13,56,7,1
9,114.99233384441037,1,0,0.6491596638655462,0.4,2,45,3,0
9,6.999953333644442,1,0,0.8235294117647058,0.35,4,156,7,1
9,3.99997333351111,1,0,0.9245283018867925,0.2,12,152,7,1
9,249.98333444437037,1,0,0.8395522388059702,0.7,13,69,3,0
9,158.98940070661956,1,0,0.8571428571428571,0.75,5,92,3,1
9,158.96025993501624,1,0,0.8571428571428571,0.75,5,92,3,1
9,20.994751312171957,1,0,0.8571428571428571,0.75,5,92,3,1
9,17.999285572534234,0,0,0.5214007782101168,0.95,10,109,0,0
9,26.99892835880135,0,0,0.6575757575757576,0.95,10,74,0,0
9,199.99900000499997,1,0,0.9482758620689655,0.3,8,14,7,1
9,199.99866667555548,1,0,0.8275862068965517,0.85,3,95,7,1
9,216642.85714285713,0,0,0.8091872791519434,0.2,12,138,7,1
9,154.36912617476506,1,0,0.8091872791519434,0.2,12,138,7,1
9,3.9998412383409407,0,0,0.8556701030927835,0.95,10,29,7,1
9,13.999444334193292,0,0,0.5454545454545454,0.95,10,48,2,0
9,39.99364978568027,0,0,0.5454545454545454,0.95,10,48,3,0
9,4.999966666888888,1,0,0.9069767441860465,0.3,8,50,7,1
9,2.9998809287557053,0,0,0.5454545454545454,0.95,10,48,0,0
9,2.9999800001333323,1,0,0.8650519031141869,0.5,6,51,7,0
9,680.7308970099667,1,0,0.857653791130186,0.5,6,68,7,1
9,142842.85714285713,0,0,0.9261511728931364,0.7,13,127,7,1
9,142928.57142857142,0,0,0.9261511728931364,0.7,13,127,7,1
9,143014.2857142857,0,0,0.9261511728931364,0.7,13,127,7,1
9,143057.14285714287,0,0,0.9261511728931364,0.7,13,127,7,1
9,143100.0,0,0,0.9261511728931364,0.7,13,127,7,1
9,143142.85714285713,0,0,0.9261511728931364,0.7,13,127,7,1
9,143228.57142857142,0,0,0.9261511728931364,0.7,13,127,7,1
9,143271.42857142858,0,0,0.9261511728931364,0.7,13,127,7,1
9,143314.2857142857,0,0,0.9261511728931364,0.7,13,127,7,1
9,143357.14285714287,0,0,0.9261511728931364,0.7,13,127,7,1
9,2.9998000133324445,1,0,0.857653791130186,0.5,6,68,7,1
9,5.999600026664889,1,0,0.857653791130186,0.5,6,68,7,1
9,3.999733351109926,1,0,0.857653791130186,0.5,6,68,7,1
9,1.999866675554963,1,0,0.857653791130186,0.5,6,68,7,1
9,0.9999333377774815,1,0,0.857653791130186,0.5,6,68,7,1
9,1.999866675554963,1,0,0.857653791130186,0.5,6,68,7,1
9,4734.21926910299,1,0,0.7947826086956522,0.5,6,49,7,1
9,28.999806667955546,1,0,0.9381443298969072,0.6,7,36,7,1
9,260.9347663084229,1,0,0.7368421052631579,0.9,9,172,3,1
9,222890.86956521738,0,0,0.7368421052631579,0.4,11,7,7,1
9,26581.904761904763,0,0,0.8571428571428571,0.2,12,2,7,1
9,162.97412287664707,0,0,0.7552631578947369,0.95,10,102,3,0
9,0.0,0,0,0.896640826873385,0.4,2,39,4,0
9,100520.32258064517,0,0,0.8541666666666666,0.55,15,32,7,1
9,4902.941176470588,0,0,0.9381443298969072,0.6,7,36,4,1
9,21408.571428571428,0,0,0.9261511728931364,0.7,13,127,7,1
9,216468.58695652173,0,0,0.9715025906735751,0.3,8,162,7,1
9,6.999953333644442,1,0,0.8275862068965517,0.85,3,95,7,1
9,499.96666888874074,1,0,0.8538461538461538,0.65,1,25,3,1
9,6538.271604938272,0,0,0.896640826873385,0.4,2,39,4,1
9,434745.6790123457,0,0,0.896640826873385,0.4,2,39,4,1
9,19.99866675554963,1,0,0.926,0.45,16,118,7,1
9,271542.85714285716,0,0,0.8519940476190476,0.6,14,111,7,1
9,20.347965203479653,1,0,0.8728179551122195,0.4,11,117,7,1
9,60612.380952380954,0,0,0.8519940476190476,0.6,14,111,7,1
9,112.99924667168885,1,0,0.890625,0.5,6,166,7,1
9,9800.985915492958,0,0,0.9501424501424501,0.4,2,155,4,1
9,16.196760647870427,1,0,0.8728179551122195,0.4,11,117,7,1
9,114280.95238095238,0,0,0.9261511728931364,0.7,13,127,7,1
9,109.97250687328167,1,0,0.8154657293497364,0.9,9,47,3,1
9,102237.14285714286,0,0,0.9261511728931364,0.7,13,127,7,1
9,37099.04761904762,0,0,0.9175257731958762,0.4,11,160,7,1
9,2382.222222222222,0,0,0.896640826873385,0.4,2,39,4,1
9,2298.2716049382716,0,0,0.896640826873385,0.4,2,39,4,1
9,8618.627450980392,0,0,0.9381443298969072,0.6,7,36,4,1
9,2200.6644518272424,1,0,0.8146067415730337,0.4,11,99,7,0
9,39.99841238340941,0,0,0.7552631578947369,0.95,10,102,0,0
9,134562.96296296295,0,0,0.896640826873385,0.4,2,39,4,1
9,51451.851851851854,0,0,0.896640826873385,0.4,2,39,4,1
9,22324.761904761905,0,0,0.8091872791519434,0.2,12,138,7,1
9,19.999206191704705,0,0,0.7010309278350515,0.95,10,150,2,0
9,6128.852459016393,0,0,0.8258928571428571,0.75,5,26,4,1
9,13218.688524590163,0,0,0.8258928571428571,0.75,5,26,4,1
9,3600.0,0,0,0.9175257731958762,0.4,11,160,7,1
9,145229.03225806452,0,0,0.725,0.5,6,35,7,0
9,747.5083056478405,1,0,0.857653791130186,0.5,6,68,7,1
9,3252.7868852459014,0,0,0.8258928571428571,0.75,5,26,4,1
9,202.96777266232735,0,0,0.7010309278350515,0.95,10,150,3,0
9,1530.8970099667774,1,0,0.857653791130186,0.5,6,68,7,0
9,929.5081967213115,0,0,0.8258928571428571,0.75,5,26,4,1
9,21.999126810875175,0,0,0.7010309278350515,0.95,10,150,0,0
9,23428.524590163935,0,0,0.8258928571428571,0.75,5,26,4,1
9,8403.809523809523,0,0,0.6839762611275965,0.75,5,58,7,1
9,83.99440037330845,1,0,0.788235294117647,0.65,1,164,7,1
9,498.33887043189367,1,0,0.7947826086956522,0.5,6,49,7,1
9,250468.57142857142,0,0,0.8519940476190476,0.6,14,111,7,1
9,32849.50819672131,0,0,0.8258928571428571,0.75,5,26,4,1
9,25196.190476190477,0,0,0.6839762611275965,0.75,5,58,7,0
9,1108.5245901639344,0,0,0.8258928571428571,0.75,5,26,4,1
9,22331.803278688523,0,0,0.8258928571428571,0.75,5,26,4,1
9,499.96666888874074,1,0,0.8154657293497364,0.9,9,47,3,1
9,39179.016393442624,0,0,0.8258928571428571,0.75,5,26,4,1
9,620.958602759816,1,0,0.9552238805970149,0.7,13,113,3,1
9,25337.14285714286,0,0,0.9261511728931364,0.7,13,127,7,1
9,827104.8913043478,0,0,0.7368421052631579,0.4,11,7,7,1
9,29072.380952380954,0,0,0.9261511728931364,0.7,13,127,7,1
9,44538.09523809524,0,0,0.7756410256410257,0.2,12,5,7,1
9,105280.95238095238,0,0,0.8973214285714286,0.2,12,97,7,1
9,179935.0819672131,0,0,0.8258928571428571,0.75,5,26,4,1
9,685435.2380952381,0,0,0.8411214953271028,0.2,12,101,7,1
9,359142.85714285716,0,0,0.8519940476190476,0.6,14,111,7,1
9,41333.333333333336,0,0,0.9156626506024096,0.45,16,42,7,1
9,39800.99502487562,0,0,0.7142857142857143,0.75,5,142,5,0
9,422467.82608695654,0,0,0.7906976744186046,0.4,2,140,7,1
9,25.999826667822216,1,0,0.857653791130186,0.5,6,68,7,0
9,289305.97826086957,0,0,0.8973214285714286,0.2,12,97,7,1
9,499.87503124218944,1,0,0.875,0.7,13,56,3,1
9,2864.451827242525,1,0,0.890625,0.5,6,166,7,1
9,2200.6644518272424,1,0,0.8146067415730337,0.4,11,99,7,0
9,99.99333377774815,1,0,0.926,0.45,16,118,3,1
9,98.97525618595351,1,0,0.8154657293497364,0.9,9,47,3,1
9,362970.0,0,0,0.8973214285714286,0.2,12,97,7,1
9,4224.197530864198,0,0,0.9501424501424501,0.4,2,155,4,1
9,39.9997333351111,1,0,0.9369369369369369,0.55,15,53,7,1
9,1539.7530864197531,0,0,0.9501424501424501,0.4,2,155,4,1
9,1660.2469135802469,0,0,0.9501424501424501,0.4,2,155,4,1
9,290.92726818295426,1,0,0.8154657293497364,0.9,9,47,3,1
9,1749.1358024691358,0,0,0.9501424501424501,0.4,2,155,4,1
9,3239.202657807309,1,0,0.868,0.5,6,183,7,0
9,249480.97826086957,0,0,0.8728179551122195,0.4,11,117,7,0
9,0.9999933333777775,1,0,0.9761336515513126,0.55,15,184,7,1
9,327449.03225806454,0,0,0.7384615384615385,0.2,12,123,7,1
9,38074.28571428572,0,0,0.8091872791519434,0.2,12,138,7,1
9,4649.876543209876,0,0,0.896640826873385,0.4,2,39,4,1
9,249.93751562109472,1,0,0.8154657293497364,0.9,9,47,3,1
9,249.98333444437037,1,0,0.8154657293497364,0.9,9,47,3,1
9,24111.604938271605,0,0,0.896640826873385,0.4,2,39,4,1
9,13.999906667288885,1,0,0.8521739130434782,0.65,1,146,7,1
9,2444.4444444444443,0,0,0.896640826873385,0.4,2,39,4,1
9,55875.23809523809,0,0,0.9175257731958762,0.4,11,160,7,1
9,47.99968000213332,1,0,0.8521739130434782,0.65,1,146,7,1
9,5.999600026664889,1,0,0.857653791130186,0.5,6,68,7,1
9,2.9998000133324445,1,0,0.857653791130186,0.5,6,68,7,1
9,2.9998000133324445,1,0,0.857653791130186,0.5,6,68,7,1
9,16.999886667422217,1,0,0.9148936170212766,0.45,16,129,7,1
9,1.999986666755555,1,0,0.890295358649789,0.65,1,1,7,1
9,0.9999933333777775,1,0,0.890295358649789,0.65,1,1,7,1
9,76753.33333333333,0,0,0.8091872791519434,0.2,12,138,7,1
9,1891.6943521594685,1,0,0.857653791130186,0.5,6,68,7,1
9,893.0232558139535,1,0,0.857653791130186,0.5,6,68,7,0
9,4235.880398671096,1,0,0.857653791130186,0.5,6,68,7,1
